metadata:2018-08-02 08:39:34
Number,Time,Oxy,Temperature1,Temperature2,Huminity,Lux,Atmospheric Pressure,
152,2018-08-02 08:50:33,0,35,34.35,56,129,1002.10,0,34
153,2018-08-02 08:50:39,0,35,34.37,56,129,1002.07,0,34
154,2018-08-02 08:50:42,0,35,34.37,56,129,1002.04,0,34
155,2018-08-02 08:50:46,0,35,34.37,56,129,1002.07,0,34
156,2018-08-02 08:50:52,0,35,34.37,56,129,1002.13,0,34
157,2018-08-02 08:50:56,0,35,34.38,56,129,1002.07,0,34
158,2018-08-02 08:50:59,0,35,34.38,56,129,1002.07,0,34
159,2018-08-02 08:51:05,0,35,34.39,56,129,1002.13,0,34
160,2018-08-02 08:51:09,0,35,34.38,56,129,1002.05,0,34
161,2018-08-02 08:51:12,0,35,34.38,56,129,1002.05,0,34
162,2018-08-02 08:51:18,0,35,34.38,56,129,1002.01,0,34
163,2018-08-02 08:51:22,0,35,34.39,56,129,1002.11,0,34
164,2018-08-02 08:51:25,0,35,34.38,56,129,1001.99,0,34
165,2018-08-02 08:51:31,0,35,34.39,56,129,1002.08,0,34
166,2018-08-02 08:51:35,0,35,34.39,56,129,1002.01,0,34
167,2018-08-02 08:51:39,0,35,34.39,56,129,1002.11,0,34
168,2018-08-02 08:51:44,0,35,34.41,56,129,1002.14,0,34
169,2018-08-02 08:51:48,0,35,34.39,56,129,1002.13,0,34
170,2018-08-02 08:51:52,0,35,34.39,56,129,1002.08,0,34
171,2018-08-02 08:51:57,0,35,34.39,56,129,1002.08,0,34
172,2018-08-02 08:52:01,0,35,34.41,56,129,1002.08,0,34
173,2018-08-02 08:52:05,0,35,34.42,56,129,1002.05,0,34
174,2018-08-02 08:52:10,0,35,34.42,56,129,1002.05,0,34
175,2018-08-02 08:52:14,0,35,34.41,56,129,1002.05,0,34
176,2018-08-02 08:52:18,0,35,34.42,56,129,1002.11,0,34
177,2018-08-02 08:52:23,0,35,34.42,56,129,1002.05,0,34
178,2018-08-02 08:52:27,0,35,34.43,56,129,1002.08,0,34
179,2018-08-02 08:52:31,0,35,34.43,56,129,1002.05,0,34
180,2018-08-02 08:52:36,0,35,34.42,56,129,1001.99,0,34
181,2018-08-02 08:52:40,0,35,34.43,56,130,1002.08,0,34
182,2018-08-02 08:52:44,0,35,34.44,56,130,1002.17,0,34
183,2018-08-02 08:52:49,0,35,34.44,56,130,1002.01,0,34
184,2018-08-02 08:52:53,0,35,34.44,56,130,1002.01,0,34
185,2018-08-02 08:52:57,0,35,34.45,56,130,1002.11,0,34
186,2018-08-02 08:53:02,0,35,34.45,56,130,1002.05,0,34
187,2018-08-02 08:53:06,0,35,34.46,56,130,1002.14,0,34
188,2018-08-02 08:53:10,0,35,34.45,56,130,1002.05,0,34
189,2018-08-02 08:53:15,0,35,34.46,56,130,1002.02,0,34
190,2018-08-02 08:53:19,0,35,34.47,56,130,1002.06,0,34
191,2018-08-02 08:53:23,0,35,34.47,56,130,1001.97,0,34
192,2018-08-02 08:53:28,0,35,34.46,56,130,1002.02,0,34
193,2018-08-02 08:53:32,0,35,34.46,56,130,1002.08,0,34
194,2018-08-02 08:53:36,0,35,34.47,56,130,1001.99,0,34
195,2018-08-02 08:53:41,0,35,34.47,56,130,1002.11,0,34
196,2018-08-02 08:53:45,0,35,34.47,56,130,1002.08,0,34
197,2018-08-02 08:53:49,0,35,34.47,56,130,1002.06,0,34
198,2018-08-02 08:53:54,0,35,34.48,56,130,1002.08,0,33
199,2018-08-02 08:53:58,0,35,34.48,56,130,1002.06,0,34
200,2018-08-02 08:54:02,0,35,34.48,56,130,1002.02,0,34
201,2018-08-02 08:54:07,0,35,34.48,56,130,1002.08,0,34
202,2018-08-02 08:54:11,0,35,34.48,56,130,1002.06,0,33
203,2018-08-02 08:54:15,0,35,34.48,56,130,1002.02,0,34
204,2018-08-02 08:54:20,0,35,34.48,56,130,1001.99,0,34
205,2018-08-02 08:54:24,0,35,34.49,56,130,1002.09,0,34
206,2018-08-02 08:54:28,0,35,34.49,56,130,1002.02,0,34
207,2018-08-02 08:54:33,0,35,34.48,56,130,1002.06,0,34
208,2018-08-02 08:54:37,0,35,34.49,56,130,1002.09,0,34
209,2018-08-02 08:54:41,0,35,34.50,56,130,1002.09,0,34
210,2018-08-02 08:54:46,0,35,34.50,56,130,1002.06,0,34
211,2018-08-02 08:54:50,0,35,34.50,56,130,1002.06,0,34
212,2018-08-02 08:54:54,0,35,34.50,56,130,1002.09,0,34
