metadata:2018-07-31 08:22:33
Number,Time,Oxy,Temperature1,Temperature2,Huminity,Lux,Atmospheric Pressure,
0,2018-07-31 08:22:33,0,33,32.66,78,216,1002.88,0,33
1,2018-07-31 08:22:37,0,33,32.67,79,232,1003.00,0,32
2,2018-07-31 08:22:41,0.0040,33,32.68,79,232,1003.02,0,32
3,2018-07-31 08:22:46,0.1339,33,32.68,79,233,1003.05,0,32
4,2018-07-31 08:22:50,0.3228,33,32.68,78,234,1003.08,0,32
5,2018-07-31 08:22:54,0.3924,33,32.68,78,234,1002.97,0,33
6,2018-07-31 08:22:59,0.4420,33,32.69,78,234,1003.05,0,32
7,2018-07-31 08:23:03,0.4634,33,32.69,78,234,1002.97,0,32
8,2018-07-31 08:23:07,0.4741,33,32.69,77,233,1003.00,0,32
9,2018-07-31 08:23:12,0.4728,33,32.69,77,213,1003.05,0,32
10,2018-07-31 08:23:16,0.4674,33,32.70,77,214,1003.00,0,32
11,2018-07-31 08:23:20,0.4661,33,32.71,77,204,1003.06,0,33
12,2018-07-31 08:23:26,0.4661,33,32.71,77,236,1002.91,0,33
13,2018-07-31 08:23:29,0.4688,33,32.72,77,236,1003.08,0,32
14,2018-07-31 08:23:33,0.4674,33,32.71,77,237,1002.97,0,32
15,2018-07-31 08:23:39,0.4554,33,32.72,76,239,1003.03,0,33
16,2018-07-31 08:23:43,0.4433,33,32.73,76,234,1003.03,0,33
17,2018-07-31 08:23:46,0.4259,33,32.73,76,239,1002.97,0,32
18,2018-07-31 08:23:52,0.4045,33,32.73,76,239,1003.09,0,32
19,2018-07-31 08:23:56,0.3871,33,32.75,76,239,1003.00,0,32
20,2018-07-31 08:24:00,0.3750,33,32.76,76,239,1002.97,0,33
21,2018-07-31 08:24:05,0.3670,33,32.77,76,239,1003.03,0,32
22,2018-07-31 08:24:09,0.3630,33,32.76,76,239,1003.00,0,33
23,2018-07-31 08:24:13,0.3576,33,32.77,76,238,1002.92,0,33
24,2018-07-31 08:24:18,0.3576,33,32.79,76,238,1003.01,0,33
25,2018-07-31 08:24:22,0.3603,33,32.80,76,238,1002.95,0,32
26,2018-07-31 08:24:26,0.3603,33,32.81,76,238,1002.98,0,33
27,2018-07-31 08:24:31,0.3576,33,32.81,76,237,1002.98,0,33
28,2018-07-31 08:24:35,0.3589,33,32.82,75,236,1002.98,0,33
29,2018-07-31 08:24:39,0.3603,33,32.83,75,234,1003.01,0,33
30,2018-07-31 08:24:44,0.3563,33,32.86,75,233,1002.98,0,33
31,2018-07-31 08:24:48,0.3496,33,32.86,75,231,1002.96,0,33
32,2018-07-31 08:24:52,0.3415,33,32.87,75,227,1003.07,0,33
33,2018-07-31 08:24:57,0.3295,33,32.87,75,214,1003.01,0,33
34,2018-07-31 08:25:01,0.3268,33,32.89,75,229,1003.02,0,33
35,2018-07-31 08:25:05,0.3268,33,32.90,75,228,1002.96,0,33
36,2018-07-31 08:25:10,0.3228,33,32.91,75,226,1002.96,0,33
37,2018-07-31 08:25:14,0.3174,33,32.92,75,226,1003.02,0,33
38,2018-07-31 08:25:18,0.2960,33,32.94,75,226,1002.99,0,33
39,2018-07-31 08:25:23,0.2719,34,32.95,75,225,1003.05,0,33
40,2018-07-31 08:25:27,0.2518,34,32.96,75,225,1003.02,0,33
41,2018-07-31 08:25:31,0.2384,34,32.96,75,221,1002.99,0,33
42,2018-07-31 08:25:36,0.2344,34,32.97,75,140,1002.97,0,33
43,2018-07-31 08:25:40,0.2344,34,33.00,75,153,1003.00,0,33
44,2018-07-31 08:25:44,0.2317,34,33.01,76,142,1002.97,0,33
45,2018-07-31 08:25:50,0.2183,34,33.02,76,146,1003.06,0,33
46,2018-07-31 08:25:53,0.2129,34,33.03,76,147,1003.00,0,33
47,2018-07-31 08:25:57,0.2089,34,33.04,76,156,1002.97,0,33
48,2018-07-31 08:26:03,0.2089,34,33.04,75,166,1002.92,0,33
49,2018-07-31 08:26:07,0.2089,34,33.06,75,167,1003.00,0,33
50,2018-07-31 08:26:10,0.2063,34,33.07,75,168,1002.98,0,33
51,2018-07-31 08:26:16,0.1996,34,33.08,75,167,1003.06,0,33
52,2018-07-31 08:26:20,0.1929,34,33.09,75,167,1003.01,0,33
53,2018-07-31 08:26:24,0.1888,34,33.09,75,166,1003.04,0,33
54,2018-07-31 08:26:29,0.1768,34,33.09,74,165,1003.01,0,33
55,2018-07-31 08:26:33,0.1647,34,33.09,74,165,1003.01,0,33
56,2018-07-31 08:26:37,0.1513,34,33.10,74,165,1002.95,0,33
57,2018-07-31 08:26:42,0.1259,34,33.10,74,163,1002.95,0,33
58,2018-07-31 08:26:46,0.1045,34,33.10,74,163,1003.01,0,32
59,2018-07-31 08:26:50,0.0884,34,33.11,74,162,1003.01,0,32
60,2018-07-31 08:26:55,0.0710,34,33.10,74,164,1002.92,0,32
61,2018-07-31 08:26:59,0.0576,34,33.10,74,165,1002.92,0,32
62,2018-07-31 08:27:03,0.0335,34,33.11,74,165,1002.95,0,33
63,2018-07-31 08:27:08,0.0040,34,33.11,74,165,1002.98,0,32
64,2018-07-31 08:27:12,0,34,33.10,74,163,1002.98,0,32
65,2018-07-31 08:27:16,0,34,33.10,74,165,1002.95,0,32
66,2018-07-31 08:27:21,0,34,33.11,74,165,1002.98,0,32
67,2018-07-31 08:27:25,0,34,33.10,74,165,1002.98,0,32
68,2018-07-31 08:27:29,0.0040,34,33.09,74,165,1002.98,0,32
69,2018-07-31 08:27:34,0.0295,34,33.09,74,162,1003.04,0,32
70,2018-07-31 08:27:38,0.0429,34,33.09,74,154,1002.95,0,32
71,2018-07-31 08:27:42,0.0549,34,33.09,74,150,1002.95,0,32
72,2018-07-31 08:27:47,0.0737,34,33.10,74,130,1002.95,0,32
73,2018-07-31 08:27:51,0.0830,34,33.09,74,145,1003.01,0,32
74,2018-07-31 08:27:55,0.0951,34,33.09,74,150,1003.01,0,32
75,2018-07-31 08:28:00,0.0978,34,33.09,74,148,1002.98,0,32
76,2018-07-31 08:28:04,0.0951,34,33.09,74,149,1002.98,0,32
77,2018-07-31 08:28:08,0.0737,34,33.08,74,149,1003.01,0,32
78,2018-07-31 08:28:14,0.0509,34,33.09,74,149,1003.04,0,32
79,2018-07-31 08:28:17,0.0442,34,33.08,74,148,1003.01,0,32
80,2018-07-31 08:28:21,0.0429,34,33.09,74,148,1002.98,0,32
81,2018-07-31 08:28:27,0.0455,34,33.09,74,147,1002.98,0,32
82,2018-07-31 08:28:31,0.0522,34,33.08,74,148,1003.01,0,32
83,2018-07-31 08:28:34,0.0603,34,33.09,74,147,1002.98,0,32
84,2018-07-31 08:28:40,0.0656,34,33.08,74,148,1003.03,0,32
85,2018-07-31 08:28:44,0.0710,34,33.08,74,150,1002.95,0,32
86,2018-07-31 08:28:48,0.0737,34,33.08,74,150,1003.01,0,32
87,2018-07-31 08:28:53,0.0790,34,33.08,74,150,1003.01,0,32
88,2018-07-31 08:28:57,0.0830,34,33.09,74,150,1003.04,0,32
89,2018-07-31 08:29:01,0.0897,34,33.08,74,150,1003.00,0,32
90,2018-07-31 08:29:06,0.0951,34,33.08,74,150,1003.06,0,32
