metadata:2018-08-24 15:50:17
Number,Time,Oxy,Temperature1,Temperature2,Huminity,Lux,Atmospheric Pressure,
327,2018-08-24 16:14:04,0,29,28.44,61,14,990.50,  0.14,28
328,2018-08-24 16:14:08,0,29,28.45,61,14,990.50,  0.16,28
329,2018-08-24 16:14:12,0,29,28.46,61,14,990.47,  0.12,28
330,2018-08-24 16:14:17,0,29,28.46,61,14,990.47,  0.16,28
331,2018-08-24 16:14:21,0,29,28.46,61,14,990.50,  0.15,28
332,2018-08-24 16:14:25,0,29,28.46,61,14,990.50,  0.12,28
333,2018-08-24 16:14:30,0,29,28.46,61,14,990.50,  0.12,28
334,2018-08-24 16:14:34,0,29,28.46,61,14,990.50,  0.15,28
335,2018-08-24 16:14:38,0,29,28.47,61,14,990.50,  0.16,28
336,2018-08-24 16:14:43,0,29,28.47,61,14,990.47,  0.15,28
337,2018-08-24 16:14:47,0,29,28.47,61,14,990.46,  0.12,28
338,2018-08-24 16:14:51,0,29,28.47,61,14,990.46,  0.12,28
339,2018-08-24 16:14:56,0,29,28.48,61,14,990.50,  0.16,28
340,2018-08-24 16:15:00,0,29,28.49,61,14,990.48,  0.16,28
341,2018-08-24 16:15:04,0,30,28.48,61,14,990.46,  0.15,28
342,2018-08-24 16:15:09,0,30,28.48,61,14,990.54,  0.12,28
343,2018-08-24 16:15:13,0,30,28.49,61,14,990.57,  0.12,28
344,2018-08-24 16:15:17,0,30,28.49,61,14,990.50,  0.15,28
345,2018-08-24 16:15:22,0,30,28.50,61,14,990.57,  0.16,28
346,2018-08-24 16:15:26,0,30,28.49,61,14,990.50,  0.16,28
347,2018-08-24 16:15:30,0,30,28.50,61,14,990.52,  0.14,28
348,2018-08-24 16:15:35,0,30,28.50,61,14,990.42,  0.16,28
349,2018-08-24 16:15:39,0,30,28.51,61,14,990.46,  0.13,28
350,2018-08-24 16:15:43,0,30,28.51,61,14,990.52,  0.12,28
351,2018-08-24 16:15:48,0,30,28.51,61,14,990.52,  0.12,28
352,2018-08-24 16:15:52,0,30,28.51,61,14,990.52,  0.12,28
353,2018-08-24 16:15:56,0,30,28.51,61,14,990.54,  0.15,28
354,2018-08-24 16:16:02,0,30,28.52,61,14,990.54,  0.16,28
355,2018-08-24 16:16:05,0,30,28.52,61,14,990.52,  0.16,28
356,2018-08-24 16:16:09,0,30,28.52,61,14,990.46,  0.16,28
357,2018-08-24 16:16:15,0,30,28.53,61,14,990.52,  0.13,28
358,2018-08-24 16:16:19,0,30,28.53,61,14,990.57,  0.12,28
359,2018-08-24 16:16:23,0,30,28.52,61,14,990.46,  0.12,28
360,2018-08-24 16:16:28,0,30,28.54,61,14,990.52,  0.13,28
361,2018-08-24 16:16:32,0,30,28.54,61,14,990.52,  0.15,28
362,2018-08-24 16:16:36,0,30,28.55,61,14,990.55,  0.16,28
363,2018-08-24 16:16:41,0,30,28.53,61,14,990.48,  0.16,28
364,2018-08-24 16:16:45,0,30,28.53,61,14,990.55,  0.15,28
