metadata:2018-08-23 17:24:54
Number,Time,Oxy,Temperature1,Temperature2,Huminity,Lux,Atmospheric Pressure,
37,2018-08-23 17:27:36,0.0174,31,29.44,62,0,989.39,  0.14,29
38,2018-08-23 17:27:40,0.0174,31,29.43,62,0,989.36,  0.11,29
39,2018-08-23 17:27:45,0.0174,31,29.43,62,0,989.41,  0.16,29
40,2018-08-23 17:27:49,0.0174,31,29.44,62,0,989.36,  0.12,29
41,2018-08-23 17:27:53,0.0201,31,29.43,62,0,989.36,  0.15,29
42,2018-08-23 17:27:58,0.0214,31,29.42,62,0,989.39,  0.11,29
43,2018-08-23 17:28:02,0.0214,31,29.42,62,0,989.39,  0.14,29
44,2018-08-23 17:28:06,0.0214,31,29.42,62,0,989.33,  0.16,29
45,2018-08-23 17:28:11,0.0214,31,29.42,62,0,989.39,  0.12,29
46,2018-08-23 17:28:15,0.0214,31,29.42,62,0,989.44,  0.15,29
47,2018-08-23 17:28:19,0.0214,31,29.42,62,0,989.39,  0.16,29
48,2018-08-23 17:28:24,0.0241,31,29.42,62,0,989.39,  0.11,29
49,2018-08-23 17:28:28,0.0254,31,29.42,62,0,989.33,  0.14,29
50,2018-08-23 17:28:32,0.0254,31,29.42,62,0,989.41,  0.16,29
51,2018-08-23 17:28:37,0.0254,31,29.41,62,0,989.33,  0.12,29
52,2018-08-23 17:28:41,0.0254,31,29.41,62,0,989.35,  0.15,29
53,2018-08-23 17:28:45,0.0254,31,29.41,62,0,989.38,  0.16,29
54,2018-08-23 17:28:51,0.0254,31,29.41,62,0,989.33,  0.14,29
55,2018-08-23 17:28:55,0.0254,31,29.42,62,0,989.39,  0.11,29
56,2018-08-23 17:28:58,0.0254,31,29.40,62,0,989.38,  0.12,29
57,2018-08-23 17:29:04,0.0254,31,29.40,62,0,989.36,  0.15,29
58,2018-08-23 17:29:08,0.0254,31,29.40,62,0,989.38,  0.15,29
59,2018-08-23 17:29:12,0.0254,31,29.40,62,0,989.38,  0.16,29
60,2018-08-23 17:29:17,0.0254,31,29.40,63,0,989.33,  0.11,29
61,2018-08-23 17:29:21,0.0268,31,29.40,63,0,989.36,  0.11,29
62,2018-08-23 17:29:25,0.0295,31,29.40,63,0,989.33,  0.11,29
63,2018-08-23 17:29:30,0.0335,31,29.40,63,0,989.33,  0.16,29
64,2018-08-23 17:29:34,0.0348,31,29.40,62,0,989.36,  0.16,29
65,2018-08-23 17:29:38,0.0348,31,29.40,63,0,989.30,  0.12,29
66,2018-08-23 17:29:43,0.0348,31,29.40,63,0,989.36,  0.16,29
67,2018-08-23 17:29:47,0.0348,31,29.40,63,0,989.36,  0.16,29
68,2018-08-23 17:29:51,0.0348,31,29.39,63,0,989.35,  0.16,29
69,2018-08-23 17:29:56,0.0348,31,29.40,63,0,989.33,  0.12,29
70,2018-08-23 17:30:00,0.0335,31,29.41,63,0,989.38,  0.12,29
71,2018-08-23 17:30:04,0.0308,31,29.40,63,0,989.33,  0.16,29
72,2018-08-23 17:30:09,0.0295,31,29.39,63,0,989.33,  0.12,29
73,2018-08-23 17:30:13,0.0295,31,29.40,63,0,989.36,  0.16,29
74,2018-08-23 17:30:17,0.0295,31,29.40,63,0,989.33,  0.15,29
75,2018-08-23 17:30:23,0.0295,31,29.40,63,0,989.33,  0.14,29
76,2018-08-23 17:30:26,0.0295,31,29.40,63,0,989.38,  0.16,29
77,2018-08-23 17:30:30,0.0308,31,29.40,63,0,989.38,  0.15,29
78,2018-08-23 17:30:36,0.0348,31,29.40,63,0,989.33,  0.13,29
79,2018-08-23 17:30:40,0.0348,31,29.40,63,0,989.38,  0.16,29
80,2018-08-23 17:30:44,0.0348,31,29.40,63,0,989.38,  0.16,29
81,2018-08-23 17:30:49,0.0348,31,29.39,63,0,989.35,  0.16,29
82,2018-08-23 17:30:53,0.0348,31,29.40,63,0,989.38,  0.13,29
83,2018-08-23 17:30:57,0.0348,31,29.40,63,0,989.38,  0.12,29
84,2018-08-23 17:31:02,0.0362,31,29.40,63,0,989.33,  0.12,29
85,2018-08-23 17:31:06,0.0388,31,29.40,63,0,989.36,  0.13,29
86,2018-08-23 17:31:10,0.0388,31,29.40,63,0,989.33,  0.14,29
87,2018-08-23 17:31:15,0.0388,31,29.39,63,0,989.27,  0.15,29
88,2018-08-23 17:31:19,0.0402,31,29.39,63,0,989.27,  0.12,29
89,2018-08-23 17:31:23,0.0429,31,29.40,63,0,989.36,  0.12,29
90,2018-08-23 17:31:28,0.0429,31,29.40,63,0,989.36,  0.11,29
91,2018-08-23 17:31:32,0.0429,31,29.40,63,0,989.27,  0.14,29
92,2018-08-23 17:31:36,0.0429,31,29.39,63,0,989.38,  0.16,29
93,2018-08-23 17:31:41,0.0429,31,29.39,63,0,989.35,  0.12,29
94,2018-08-23 17:31:45,0.0429,31,29.40,63,0,989.38,  0.15,29
95,2018-08-23 17:31:49,0.0429,31,29.40,63,0,989.38,  0.16,29
96,2018-08-23 17:31:55,0.0429,31,29.40,63,0,989.33,  0.12,29
97,2018-08-23 17:31:58,0.0429,31,29.39,63,0,989.33,  0.11,29
98,2018-08-23 17:32:02,0.0455,31,29.39,63,0,989.35,  0.15,29
99,2018-08-23 17:32:08,0.0469,31,29.39,63,0,989.33,  0.12,29
100,2018-08-23 17:32:12,0.0469,31,29.40,63,0,989.36,  0.14,29
101,2018-08-23 17:32:16,0.0496,31,29.40,63,0,989.41,  0.16,29
102,2018-08-23 17:32:21,0.0522,31,29.40,63,0,989.38,  0.12,29
103,2018-08-23 17:32:25,0.0522,31,29.40,63,0,989.27,  0.16,29
104,2018-08-23 17:32:29,0.0522,31,29.39,63,0,989.35,  0.16,29
105,2018-08-23 17:32:34,0.0549,31,29.40,63,0,989.33,  0.12,29
106,2018-08-23 17:32:38,0.0563,31,29.40,63,0,989.33,  0.16,29
107,2018-08-23 17:32:42,0.0563,31,29.40,63,0,989.33,  0.11,29
108,2018-08-23 17:32:47,0.0563,31,29.40,63,0,989.33,  0.16,29
109,2018-08-23 17:32:51,0.0563,31,29.39,63,0,989.38,  0.16,29
110,2018-08-23 17:32:55,0.0563,31,29.41,63,0,989.33,  0.13,29
111,2018-08-23 17:33:00,0.0563,31,29.41,63,0,989.38,  0.16,29
112,2018-08-23 17:33:04,0.0563,31,29.41,63,0,989.36,  0.11,29
113,2018-08-23 17:33:08,0.0589,31,29.40,63,0,989.36,  0.13,29
114,2018-08-23 17:33:13,0.0603,31,29.40,63,0,989.36,  0.11,29
115,2018-08-23 17:33:17,0.0603,31,29.39,63,0,989.30,  0.16,29
116,2018-08-23 17:33:21,0.0603,31,29.40,63,0,989.36,  0.12,29
117,2018-08-23 17:33:27,0.0629,31,29.40,63,0,989.33,  0.16,29
118,2018-08-23 17:33:30,0.0643,31,29.41,63,0,989.33,  0.15,29
119,2018-08-23 17:33:34,0.0643,31,29.41,63,0,989.35,  0.11,29
120,2018-08-23 17:33:40,0.0643,31,29.41,63,0,989.33,  0.16,29
121,2018-08-23 17:33:44,0.0643,31,29.40,63,0,989.38,  0.13,29
122,2018-08-23 17:33:48,0.0643,31,29.40,63,0,989.36,  0.11,29
123,2018-08-23 17:33:53,0.0643,31,29.40,63,0,989.30,  0.12,29
124,2018-08-23 17:33:57,0.0643,31,29.41,63,0,989.36,  0.11,29
125,2018-08-23 17:34:01,0.0643,31,29.40,63,0,989.33,  0.12,29
126,2018-08-23 17:34:06,0.0643,31,29.40,63,0,989.36,  0.15,29
127,2018-08-23 17:34:10,0.0643,31,29.40,63,0,989.33,  0.12,29
128,2018-08-23 17:34:14,0.0643,31,29.41,63,0,989.35,  0.11,29
129,2018-08-23 17:34:19,0.0670,31,29.40,63,0,989.33,  0.16,29
130,2018-08-23 17:34:23,0.0696,31,29.41,63,0,989.33,  0.16,29
131,2018-08-23 17:34:27,0.0696,31,29.41,63,0,989.38,  0.12,29
132,2018-08-23 17:34:32,0.0696,31,29.41,63,0,989.44,  0.15,29
133,2018-08-23 17:34:36,0.0696,31,29.41,63,0,989.35,  0.11,29
134,2018-08-23 17:34:40,0.0696,31,29.41,63,0,989.33,  0.12,29
135,2018-08-23 17:34:45,0.0696,31,29.40,63,0,989.27,  0.12,29
136,2018-08-23 17:34:49,0.0696,31,29.41,63,0,989.36,  0.12,29
137,2018-08-23 17:34:53,0.0696,31,29.40,63,0,989.30,  0.16,29
138,2018-08-23 17:34:59,0.0696,31,29.42,63,0,989.36,  0.14,29
139,2018-08-23 17:35:03,0.0696,31,29.41,63,0,989.27,  0.14,29
140,2018-08-23 17:35:06,0.0696,31,29.41,63,0,989.35,  0.12,29
141,2018-08-23 17:35:12,0.0696,31,29.42,63,0,989.39,  0.12,29
142,2018-08-23 17:35:16,0.0696,31,29.42,63,0,989.33,  0.12,29
143,2018-08-23 17:35:20,0.0696,31,29.42,63,0,989.36,  0.16,29
144,2018-08-23 17:35:25,0.0696,31,29.41,63,0,989.33,  0.12,29
145,2018-08-23 17:35:29,0.0696,31,29.41,63,0,989.35,  0.16,29
146,2018-08-23 17:35:33,0.0696,31,29.42,63,0,989.36,  0.14,29
147,2018-08-23 17:35:38,0.0696,31,29.42,63,0,989.36,  0.15,29
148,2018-08-23 17:35:42,0.0696,31,29.41,63,0,989.41,  0.11,29
149,2018-08-23 17:35:46,0.0696,31,29.42,63,0,989.36,  0.12,29
150,2018-08-23 17:35:51,0.0696,31,29.41,63,0,989.35,  0.11,29
151,2018-08-23 17:35:55,0.0696,31,29.42,63,0,989.36,  0.12,29
152,2018-08-23 17:35:59,0.0696,31,29.42,63,0,989.41,  0.16,29
153,2018-08-23 17:36:04,0.0696,31,29.41,63,0,989.33,  0.12,29
154,2018-08-23 17:36:08,0.0696,31,29.41,63,0,989.35,  0.14,29
155,2018-08-23 17:36:12,0.0696,31,29.41,63,0,989.33,  0.14,29
156,2018-08-23 17:36:17,0.0696,31,29.42,63,0,989.36,  0.15,29
157,2018-08-23 17:36:21,0.0696,31,29.41,63,0,989.33,  0.16,29
158,2018-08-23 17:36:25,0.0696,31,29.42,63,0,989.36,  0.15,29
159,2018-08-23 17:36:31,0.0696,31,29.42,63,0,989.33,  0.15,29
160,2018-08-23 17:36:35,0.0710,31,29.42,63,0,989.36,  0.16,29
161,2018-08-23 17:36:38,0.0737,31,29.43,63,0,989.36,  0.11,29
162,2018-08-23 17:36:44,0.0737,31,29.41,63,0,989.30,  0.15,29
163,2018-08-23 17:36:48,0.0737,31,29.43,63,0,989.33,  0.15,29
164,2018-08-23 17:36:52,0.0737,31,29.42,63,0,989.39,  0.14,29
165,2018-08-23 17:36:57,0.0737,31,29.42,63,0,989.36,  0.16,29
166,2018-08-23 17:37:01,0.0737,31,29.42,63,0,989.39,  0.13,29
167,2018-08-23 17:37:05,0.0737,31,29.42,63,0,989.36,  0.11,29
168,2018-08-23 17:37:10,0.0737,31,29.43,63,0,989.38,  0.14,29
169,2018-08-23 17:37:14,0.0737,31,29.43,63,0,989.39,  0.11,29
170,2018-08-23 17:37:18,0.0750,31,29.43,63,0,989.36,  0.15,29
171,2018-08-23 17:37:23,0.0777,31,29.43,63,0,989.36,  0.13,29
172,2018-08-23 17:37:27,0.0777,31,29.43,63,0,989.33,  0.16,29
173,2018-08-23 17:37:31,0.0777,31,29.42,63,0,989.36,  0.12,29
174,2018-08-23 17:37:36,0.0777,31,29.43,63,0,989.30,  0.16,29
175,2018-08-23 17:37:40,0.0777,31,29.43,63,0,989.30,  0.12,29
176,2018-08-23 17:37:44,0.0777,31,29.42,63,0,989.30,  0.12,29
177,2018-08-23 17:37:49,0.0777,31,29.43,63,0,989.38,  0.11,29
178,2018-08-23 17:37:53,0.0777,31,29.43,63,0,989.36,  0.14,29
179,2018-08-23 17:37:57,0.0777,31,29.43,63,0,989.36,  0.15,29
180,2018-08-23 17:38:03,0.0777,31,29.43,63,0,989.41,  0.12,29
181,2018-08-23 17:38:07,0.0777,31,29.44,63,0,989.33,  0.15,29
182,2018-08-23 17:38:11,0.0777,31,29.43,63,0,989.38,  0.11,29
183,2018-08-23 17:38:16,0.0817,31,29.43,63,0,989.33,  0.15,29
184,2018-08-23 17:38:20,0.0830,31,29.44,63,0,989.36,  0.11,29
185,2018-08-23 17:38:24,0.0830,31,29.43,63,0,989.36,  0.13,29
186,2018-08-23 17:38:29,0.0817,31,29.43,63,0,989.38,  0.11,29
187,2018-08-23 17:38:33,0.0817,31,29.43,63,0,989.33,  0.13,29
188,2018-08-23 17:38:37,0.0817,31,29.44,63,0,989.33,  0.15,29
189,2018-08-23 17:38:42,0.0817,31,29.44,63,0,989.39,  0.17,29
190,2018-08-23 17:38:46,0.0817,31,29.43,63,0,989.36,  0.15,29
191,2018-08-23 17:38:50,0.0804,31,29.43,63,0,989.36,  0.11,29
192,2018-08-23 17:38:55,0.0777,31,29.44,63,0,989.41,  0.16,29
193,2018-08-23 17:38:59,0.0777,31,29.45,63,0,989.36,  0.12,29
194,2018-08-23 17:39:03,0.0790,31,29.44,63,0,989.39,  0.11,29
195,2018-08-23 17:39:08,0.0817,31,29.44,63,0,989.33,  0.16,29
196,2018-08-23 17:39:12,0.0817,31,29.44,63,0,989.33,  0.16,29
197,2018-08-23 17:39:16,0.0817,31,29.44,63,0,989.36,  0.16,29
198,2018-08-23 17:39:21,0.0817,31,29.44,63,0,989.36,  0.11,29
199,2018-08-23 17:39:25,0.0817,31,29.44,63,0,989.41,  0.12,29
200,2018-08-23 17:39:29,0.0817,31,29.44,63,0,989.33,  0.13,29
201,2018-08-23 17:39:35,0.0817,31,29.44,63,0,989.36,  0.15,29
202,2018-08-23 17:39:39,0.0817,31,29.44,63,0,989.33,  0.14,29
203,2018-08-23 17:39:42,0.0817,31,29.44,63,0,989.36,  0.14,29
204,2018-08-23 17:39:48,0.0817,31,29.44,63,0,989.36,  0.14,29
205,2018-08-23 17:39:52,0.0817,31,29.44,63,0,989.36,  0.15,29
206,2018-08-23 17:39:56,0.0804,31,29.44,63,0,989.36,  0.16,29
207,2018-08-23 17:40:01,0.0777,31,29.44,63,0,989.39,  0.11,29
208,2018-08-23 17:40:05,0.0777,31,29.45,63,0,989.39,  0.12,29
209,2018-08-23 17:40:09,0.0777,31,29.44,63,0,989.33,  0.16,29
210,2018-08-23 17:40:14,0.0777,31,29.44,63,0,989.27,  0.11,29
211,2018-08-23 17:40:18,0.0777,31,29.44,63,0,989.41,  0.13,29
212,2018-08-23 17:40:22,0.0777,31,29.45,63,0,989.36,  0.16,29
213,2018-08-23 17:40:27,0.0777,31,29.45,63,0,989.36,  0.12,29
214,2018-08-23 17:40:31,0.0777,31,29.45,63,0,989.33,  0.16,29
215,2018-08-23 17:40:35,0.0777,31,29.45,63,0,989.39,  0.15,29
216,2018-08-23 17:40:40,0.0777,31,29.45,63,0,989.36,  0.15,29
217,2018-08-23 17:40:44,0.0777,31,29.45,63,0,989.36,  0.16,29
218,2018-08-23 17:40:48,0.0777,31,29.46,63,0,989.39,  0.15,29
219,2018-08-23 17:40:53,0.0777,31,29.44,63,0,989.36,  0.12,29
220,2018-08-23 17:40:57,0.0777,31,29.45,63,0,989.39,  0.17,29
221,2018-08-23 17:41:01,0.0777,31,29.44,63,0,989.30,  0.18,29
222,2018-08-23 17:41:07,0.0790,31,29.44,63,0,989.39,  0.13,29
223,2018-08-23 17:41:11,0.0817,31,29.46,63,0,989.42,  0.14,29
224,2018-08-23 17:41:14,0.0817,31,29.45,63,0,989.33,  0.16,29
225,2018-08-23 17:41:20,0.0817,31,29.45,63,0,989.39,  0.13,29
226,2018-08-23 17:41:24,0.0830,31,29.45,63,0,989.33,  0.13,29
227,2018-08-23 17:41:28,0.0857,31,29.46,63,0,989.27,  0.14,29
228,2018-08-23 17:41:33,0.0871,31,29.46,63,0,989.36,  0.12,29
229,2018-08-23 17:41:37,0.0871,31,29.45,63,0,989.36,  0.16,29
230,2018-08-23 17:41:41,0.0857,31,29.45,63,0,989.33,  0.16,29
231,2018-08-23 17:41:46,0.0817,31,29.46,63,0,989.33,  0.12,29
232,2018-08-23 17:41:50,0.0817,31,29.46,63,0,989.33,  0.12,29
233,2018-08-23 17:41:54,0.0817,31,29.46,63,0,989.30,  0.16,29
234,2018-08-23 17:41:59,0.0817,31,29.46,63,0,989.33,  0.14,29
235,2018-08-23 17:42:03,0.0817,31,29.46,63,0,989.33,  0.13,29
236,2018-08-23 17:42:07,0.0817,31,29.45,63,0,989.33,  0.11,29
237,2018-08-23 17:42:12,0.0817,31,29.46,63,0,989.27,  0.16,29
238,2018-08-23 17:42:16,0.0817,31,29.46,63,0,989.33,  0.16,29
239,2018-08-23 17:42:20,0.0817,31,29.45,63,0,989.36,  0.16,29
240,2018-08-23 17:42:25,0.0817,31,29.46,63,0,989.33,  0.12,29
241,2018-08-23 17:42:29,0.0817,31,29.46,63,0,989.30,  0.11,29
242,2018-08-23 17:42:33,0.0817,31,29.46,63,0,989.36,  0.11,29
243,2018-08-23 17:42:39,0.0817,31,29.47,63,0,989.27,  0.15,29
244,2018-08-23 17:42:43,0.0817,31,29.45,63,0,989.30,  0.16,29
245,2018-08-23 17:42:47,0.0830,31,29.46,63,0,989.27,  0.15,29
246,2018-08-23 17:42:52,0.0871,31,29.46,63,0,989.30,  0.11,29
247,2018-08-23 17:42:56,0.0871,31,29.47,63,0,989.30,  0.12,29
248,2018-08-23 17:43:00,0.0871,31,29.47,63,0,989.27,  0.12,29
249,2018-08-23 17:43:05,0.0871,31,29.46,63,0,989.30,  0.15,29
250,2018-08-23 17:43:09,0.0871,31,29.46,63,0,989.30,  0.11,29
251,2018-08-23 17:43:13,0.0871,31,29.46,63,0,989.27,  0.12,29
252,2018-08-23 17:43:18,0.0897,31,29.47,63,0,989.30,  0.13,29
253,2018-08-23 17:43:22,0.0911,31,29.46,63,0,989.25,  0.12,29
254,2018-08-23 17:43:26,0.0911,31,29.47,63,0,989.36,  0.16,29
255,2018-08-23 17:43:31,0.0911,31,29.47,63,0,989.27,  0.12,29
256,2018-08-23 17:43:35,0.0911,31,29.47,63,0,989.36,  0.16,29
257,2018-08-23 17:43:39,0.0911,31,29.47,63,0,989.27,  0.13,29
258,2018-08-23 17:43:44,0.0911,31,29.47,63,0,989.33,  0.16,29
259,2018-08-23 17:43:48,0.0911,31,29.47,63,0,989.27,  0.15,29
260,2018-08-23 17:43:52,0.0911,31,29.47,63,0,989.27,  0.11,29
261,2018-08-23 17:43:57,0.0911,31,29.48,63,0,989.28,  0.14,29
262,2018-08-23 17:44:01,0.0911,31,29.47,63,0,989.30,  0.16,29
263,2018-08-23 17:44:05,0.0924,31,29.47,63,0,989.30,  0.16,29
264,2018-08-23 17:44:11,0.0951,31,29.48,63,0,989.33,  0.12,29
265,2018-08-23 17:44:15,0.0951,31,29.47,63,0,989.30,  0.11,29
266,2018-08-23 17:44:18,0.0951,31,29.47,63,0,989.33,  0.11,29
267,2018-08-23 17:44:24,0.0951,31,29.47,63,0,989.33,  0.16,29
268,2018-08-23 17:44:28,0.0951,31,29.47,63,0,989.25,  0.16,29
269,2018-08-23 17:44:32,0.0964,31,29.46,63,0,989.27,  0.15,29
270,2018-08-23 17:44:37,0.0991,31,29.47,63,0,989.25,  0.12,29
271,2018-08-23 17:44:41,0.0991,31,29.47,63,0,989.27,  0.16,29
272,2018-08-23 17:44:45,0.0978,31,29.46,63,0,989.30,  0.16,29
273,2018-08-23 17:44:50,0.0951,31,29.47,63,0,989.27,  0.13,29
274,2018-08-23 17:44:54,0.0951,31,29.48,63,0,989.30,  0.12,29
275,2018-08-23 17:44:58,0.0951,31,29.47,63,0,989.33,  0.16,29
276,2018-08-23 17:45:03,0.0951,31,29.47,63,0,989.30,  0.11,29
277,2018-08-23 17:45:07,0.0951,31,29.47,63,0,989.30,  0.11,29
278,2018-08-23 17:45:11,0.0951,31,29.47,63,0,989.25,  0.12,29
279,2018-08-23 17:45:16,0.0951,31,29.47,63,0,989.36,  0.15,29
280,2018-08-23 17:45:20,0.0951,31,29.48,63,0,989.30,  0.12,29
281,2018-08-23 17:45:24,0.0951,31,29.48,63,0,989.30,  0.11,29
282,2018-08-23 17:45:30,0.0951,31,29.48,63,0,989.33,  0.16,29
283,2018-08-23 17:45:33,0.0951,31,29.48,63,0,989.28,  0.15,29
284,2018-08-23 17:45:37,0.0951,31,29.48,63,0,989.30,  0.12,29
285,2018-08-23 17:45:43,0.0978,31,29.47,63,0,989.33,  0.15,29
286,2018-08-23 17:45:47,0.0991,31,29.47,63,0,989.25,  0.13,29
287,2018-08-23 17:45:51,0.0991,31,29.49,63,0,989.33,  0.11,29
288,2018-08-23 17:45:56,0.0991,31,29.48,63,0,989.22,  0.16,29
289,2018-08-23 17:46:00,0.0991,31,29.47,63,0,989.25,  0.11,29
290,2018-08-23 17:46:04,0.0991,31,29.48,63,0,989.33,  0.12,29
291,2018-08-23 17:46:09,0.0991,31,29.48,63,0,989.22,  0.11,29
292,2018-08-23 17:46:13,0.1004,31,29.48,63,0,989.25,  0.13,29
293,2018-08-23 17:46:17,0.1018,31,29.49,63,0,989.25,  0.12,29
294,2018-08-23 17:46:22,0.1045,31,29.48,63,0,989.25,  0.11,29
295,2018-08-23 17:46:26,0.1045,31,29.48,63,0,989.28,  0.12,29
296,2018-08-23 17:46:30,0.1045,31,29.48,63,0,989.25,  0.16,29
297,2018-08-23 17:46:35,0.1045,31,29.48,63,0,989.28,  0.12,29
298,2018-08-23 17:46:39,0.1045,31,29.48,63,0,989.30,  0.16,29
299,2018-08-23 17:46:43,0.1045,31,29.48,63,0,989.28,  0.15,29
300,2018-08-23 17:46:48,0.1045,31,29.48,63,0,989.25,  0.16,29
301,2018-08-23 17:46:52,0.1045,31,29.49,63,0,989.28,  0.11,29
302,2018-08-23 17:46:56,0.1045,31,29.48,63,0,989.28,  0.12,29
303,2018-08-23 17:47:01,0.1031,31,29.49,63,0,989.25,  0.11,29
304,2018-08-23 17:47:05,0.1004,31,29.49,63,0,989.22,  0.12,29
305,2018-08-23 17:47:09,0.0991,31,29.49,63,0,989.25,  0.16,29
306,2018-08-23 17:47:15,0.0991,31,29.49,63,0,989.25,  0.12,29
307,2018-08-23 17:47:19,0.0991,31,29.49,63,0,989.25,  0.16,29
308,2018-08-23 17:47:23,0.0991,31,29.49,63,0,989.28,  0.15,29
309,2018-08-23 17:47:28,0.0991,31,29.49,63,0,989.25,  0.14,29
310,2018-08-23 17:47:32,0.0991,31,29.49,63,0,989.25,  0.15,29
311,2018-08-23 17:47:36,0.0991,31,29.50,63,0,989.25,  0.11,29
312,2018-08-23 17:47:41,0.0991,31,29.49,63,0,989.19,  0.14,29
313,2018-08-23 17:47:45,0.0991,31,29.49,63,0,989.30,  0.11,29
314,2018-08-23 17:47:49,0.0991,31,29.49,63,0,989.28,  0.14,29
315,2018-08-23 17:47:54,0.0991,31,29.49,63,0,989.22,  0.11,29
316,2018-08-23 17:47:58,0.0991,31,29.49,62,0,989.28,  0.12,29
317,2018-08-23 17:48:02,0.1004,31,29.50,63,0,989.22,  0.16,29
318,2018-08-23 17:48:07,0.1045,31,29.50,63,0,989.25,  0.12,29
319,2018-08-23 17:48:11,0.1045,31,29.49,63,0,989.25,  0.16,29
320,2018-08-23 17:48:15,0.1058,31,29.49,63,0,989.19,  0.15,29
321,2018-08-23 17:48:20,0.1085,31,29.49,63,0,989.25,  0.14,29
322,2018-08-23 17:48:24,0.1085,31,29.49,63,0,989.25,  0.16,29
323,2018-08-23 17:48:28,0.1085,31,29.50,63,0,989.19,  0.14,29
324,2018-08-23 17:48:33,0.1045,31,29.49,63,0,989.22,  0.15,29
325,2018-08-23 17:48:37,0.1045,31,29.50,63,0,989.25,  0.16,29
326,2018-08-23 17:48:41,0.1045,31,29.49,63,0,989.30,  0.11,29
327,2018-08-23 17:48:47,0.1045,31,29.50,63,0,989.25,  0.16,29
328,2018-08-23 17:48:51,0.1045,31,29.51,63,0,989.19,  0.15,29
329,2018-08-23 17:48:55,0.1045,31,29.51,63,0,989.31,  0.16,29
330,2018-08-23 17:49:00,0.1045,31,29.50,63,0,989.25,  0.11,29
331,2018-08-23 17:49:04,0.1045,31,29.50,63,0,989.22,  0.11,29
332,2018-08-23 17:49:08,0.1045,31,29.50,63,0,989.25,  0.12,29
333,2018-08-23 17:49:13,0.1045,31,29.50,63,0,989.19,  0.15,29
334,2018-08-23 17:49:17,0.1045,31,29.50,62,0,989.22,  0.11,29
335,2018-08-23 17:49:21,0.1045,31,29.51,63,0,989.22,  0.11,29
336,2018-08-23 17:49:26,0.1045,31,29.50,63,0,989.22,  0.15,29
337,2018-08-23 17:49:30,0.1045,31,29.51,63,0,989.22,  0.16,29
